KM INTERIOR WORK PTE LTD,,,,,,,780,,,,CODED BY SHR,,,,,,,,,,,,,,,,,,,,,
Project Name List Year 2011 - Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Free of Charge,,No KM Worker. Outsourcing from Sub Con,ON GONING,SUPPLY (SALES) MATERIAL / LABOUR ONLY,,,100% BILLED,,,,,,,,,,,,,,,,,,,,
752,12815 H,,SHERYL  OS00228,MATERIAL & LABOUR SUPPLY,KINGSMEN VIETNAM CO. LTD,SEBRINA TAN,"CHRISTIAN DIOR @HO CHI MINH CITY (HCMC) VIETNAM (SUPPLY MATERIAL TO VIETNAM), 364 CONG HOA ST, UNIT 04.2, E-TOWN TAN BINH DISTRICT, HCMC.",15.10.12,CHENG SI JIE (CC00022),,15.10.12,,,,,,,,,,MD,,,,,12815,H,1,,,,
753,12816 C,,KAREN   OS00236,-,MIRAGE DESIGN PTE LTD,ERIC OW,FOOD REPUBLIC @ CITY SQUARE MALL LEVEL 4,05.10.12,CALVIN TAN HEE CHYE (PM00014),,05.10.12,,31.10.12,31.10.12,,,,,,,MD,,PROJECT COMPLETED,,2013.03.19.19.34,12816,C,1,,,,
754,12817 A,,SHERYL  OS00228,SAFETY BARNER INSTALLATION,SCA DESIGN PTE LTD,NORMAN CHAN,  HITACHI DATA CENTRE @ ALPS,09.10.12,CALVIN TAN HEE CHYE (PM00014),,09.10.12,,10.10.12,10.10.12,,,,,,,MD,,PROJECT COMPLETED,,,12817,A,1,,,,
755,12818 H,,SHERYL  OS00228,MATERIAL & LABOUR SUPPLY,KINGSMEN VIETNAM CO. LTD,SEBRINA TAN,RALPH LAUREN @ HO NOI (VIETNAM)  (SUPPLY LABOUR & MATERIAL),,BOSS (MD),,,,,,,,,,,,MD,,,,,12818,H,1,2,,,
756,12819 I,,SHERYL  OS00228,,KINGSMEN PROJECTS PTE LTD,,TAG HEUER @ ION ORCHARD #01-16,14.10.12,LIM TECK SENG (PM00010) ,,14.10.12,,22.10.12,23.10.12,,,,,,,MD,,,,,12819,I,1,,,,
757,12820 R,,SHERYL  OS00228,,KINGSMEN PROJECTS PTE LTD,HENRY YEO,SOUP SPOON @ RAFFLES CITY,12.10.12,YAP CHIN HONG,,12.10.12,,15.10.12,15.10.12,,,,,,,PD,,,,,12820,R,1,,,,
758,12821 C,,SHERYL  OS00228,CEILING WORK & PAINTING WORK,KINGSMEN PROJECTS PTE LTD,HAYDEN TAN,LESPORTSAC @ CHANGI AIRPORT TERMINAL 2,07.11.12,WILLIAM NG (PM00012),,07.11.12,,01.12.12,01.12.12,,,,,,,MD,,,,,12821,C,1,,,,
759,12822 C,,SHERYL  OS00228,CEILING WORK & PAINTING WORK,KINGSMEN PROJECTS PTE LTD,HAYDEN TAN,KIPLING @ CHANGI AIRPORT TERMINAL 2,07.11.12,WILLIAM NG (PM00012),,07.11.12,,01.12.12,01.12.12,,,,,,,MD,,,,,12822,C,1,,,,
760,12823 C,,SHERYL  OS00228,CEILING WORK & PAINTING WORK,KINGSMEN PROJECTS PTE LTD,NOVENI,HARRODS @ CHANGI AIRPORT TERMINAL 2,07.11.12,WILLIAM NG (PM00012),,07.11.12,,01.12.12,01.12.12,,,,,,,MD,,,,,12823,C,1,,,,
761,12824 C,,KAREN   OS00236,PARTITION WORK W PAINTING - 50x50 WIRE MESH ABOVE GYPSUM PARTITION,MIRAGE DESIGN PTE LTD,ERIC OW,SPORTSLINK @ CITY SQUARE MALL #B1-11,12.10.12,EUE YONG CHUN (PM00219),,12.10.12,,19.10.12,19.10.12,,,,,,,MD,,,,,12824,C,1,,,,
762,12825 C,,SHERYL  OS00228,,KINGSMEN PROJECTS PTE LTD,,ALL WATCHES/ERNEST  @ CHINATOWN POINT #01-19,,LEE KOCK HOONG (PM00007),LIEW CHEE WEI (CL00027),,,,,,,,,,,PD,,,,,12825,C,1,,,,
763,12826 A,,SHERYL  OS00228,,KINGSMEN PROJECTS PTE LTD,,MASTERPIECE @ ATRIUM #02-04/05,,LEE KOCK HOONG (PM00007),LIEW CHEE WEI (CL00027),,,,,,,,,,,PD,,,,,12826,A,1,,,,
764,12827 S,,SHERYL  OS00228,,KINGSMEN PROJECTS PTE LTD,,DAMIANI @ SCOTTS SQUARE #01-10,,LEE KOCK HOONG (PM00007),LIEW CHEE WEI (CL00027),,,,,,,,,,,PD,,,,,12827,S,1,,,,
765,12828 B,,ANGIE   OS00196,STEEL STRUCTURE & JOINERY WORK C/W SPRAY PAINT,RESORT WORLD AT SENTOSA PTE LTD,,"RWS - COKE CART @ BULLRING, RESORT WORLD SENTOSA",06.12.12,ERIC OW,LEONG WOOT KEONG (PM00008),06.12.12,,18.03.2013,,,,,,,,PD,,,,,12828,B,1,,,,
766,12829 R,,SHERYL  OS00228,CEILING WORK,KINGSMEN PROJECTS PTE LTD,ROGER WANG,MARK & SPENCER @ RAFFLES CITY LEVEL 2,15.10.12,JASHIM (BM00109),,15.10.12,,,,,,,,,,MD,,,,,12829,R,1,,,,
767,12830 L,,KAREN   OS00236,,  TAT SENG GLASS PTE LTD,ALADDIN,NUH @ 5 LOWER KENT RIDGE ROAD SINGAPORE 119074 ( BUONA VISTA),16.10.12,LIM TECK SENG (PM00010) ,,16.10.12,,,,,,,,,,MD,,,,,12830,L,1,,,,
768,12831 N,,SHERYL  OS00228,PARTITION WORK & CEILING WORK W/ PAINTING,TMS DESIGN (S) PTE LTD,YAP WEE LIP,AEROPOSTALE @ NGEE ANN CITY #B2-36A,15.10.12,EUE YONG CHUN (PM00219),,15.10.12,07.11.12,07.11.12,,,,,,,,MD,,,,,12831,N,1,,,,
769,12832 N,,SHERYL  OS00228,PARTITION WORK & CEILING WORK W/ PAINTING,TMS DESIGN (S) PTE LTD,YAP WEE LIP ,CELIO @ NGEE ANN CITY #B2-36A,15.10.12,EUE YONG CHUN (PM00219),,15.10.12,,,,,,,,,,MD,,,,,12832,N,1,,,,
770,12833 I,,SHERYL  OS00228,PARTITION WORK & CEILING WORK W/ PAINTING,M MOSER ASSOCIATES (S) PTE LTD,CHRIS YEO,DOW JONES @ INTERNATIONAL PLAZA LV 32,19.10.12,EUE YONG CHUN (PM00219),,19.10.12,,12.01.2013,,,,,,,,MD,,,,,12833,I,1,,,,
771,12834 T,,SHERYL  OS00228,,KINGSMEN PROJECTS PTE LTD,LIM HUI XIAN,WISMA ATRIA OFFICE TOWER LOBBY,17.10.12,LIEW CHEE WEI  (CL00027),,17.10.12,,31.12.12,,,,,,,,PD,,PROJECT COMPLETED,,,12834,T,1,,,,
772,12835 G,,SHERYL  OS00228,CEILING WORK & PAINTING WORK,KINGSMEN PROJECTS PTE LTD,ENTON CHUA,IROO @ GREAT WORLD CITY LVL 01 - 44/45/46 - Partition & Ceilling,18.10.12,LIM TECK SENG (PM00010) ,,18.10.12,,06.11.12,07.11.12,,,,,,,MD,,,,,12835,G,1,,,,
773,12836 C,,SHERYL  OS00228,PARTITION WORK & CEILING WORK W/ PAINTING,TMS DESIGN (S) PTE LTD,,DAISO @ CHINATOWN POINT #B2-02,24.10.12,EUE YONG CHUN (PM00219),,24.10.12,,,,,,,,,,MD,,,,,12836,C,1,2,CODED BY SHR,2013.11.18.14.35,
774,12837 C,,SHERYL  OS00228,PARTITION WORK & CEILING WORK W/ PAINTING,TMS DESIGN (S) PTE LTD,,SASA @ CHINATOWN POINT #01-38,02.11.2012,EUE YONG CHUN (PM00219),,02.11.2012,12.11.2012,20.10.2012,22.10.2012,,,,,,,MD,,PROJECT COMPLETED,,,12837,C,1,2,,,
775,12838 E,,,,LE'SART HOLDING PTE LTD,LEE FOOK CHEN ,ENVISION GALLERY @ ENVIRONMENT BUILDING ORCHARD SCOTTS ROAD LEVEL 3,01.12.2012,LIM TECK SENG  (PM00010),,01.11.2012,,,,,,,,,,MD,,,,,12838,E,1,,,,
776,12839 C,,SHERYL  OS00228,"1) PARTITION WORK                            2) MAKE GOOD EXISTING CEILING,WALL & FLOOR CARPET    3) PAINTING WORK",ONG TAY & PARTNERS ADVOCATES & SOLICITORS ,SANDRA YONG,ONG TAY & PARTNERS ADVOCATES & SOLICITORS @133 CECIL STREET #08-02/02A KECK SENG TOWER SINGAPORE 069535,26.10.12,LIM TECK SENG (PM00010) ,CHAITAN (BC00064),26.10.12,,30.10.12,30.10.12,,,,,,,MD,,,,,12839,C,1,,,,
777,12840 D,,SHERYL  OS00228,PARTITION WORK & CEILING WORK PAINTING,SCA DESIGN PTE LTD,NORMAN CHAN,SWAROSKI @ DELTA HOUSE LEVEL 3,01.11.12,NG BOON SIN   (PM00239),,01.11.12,30.11.2012,11.12.2012,11.12.2012,22.12.12,26.12.12,NG BOON SIN   (PM00239),,,,MD,,,,,12840,D,1,,,,
778,12841 M,,ANGIE   OS00196,-,CRYSTAL CLEAR MANAGEMENT PTE LTD,BRYCE MADSEN,A&A WORKS @ MARINA BAY SANDS B2-205,,NATARAJAN JEGADESAN (IN00158),,,,27.06.2013,,,,,,,,PD,CODED BY OHN,PROJECT COMPLETED,,2013.07.03.20.58,12841,M,1,2,,,
779,12842 C,,SHERYL  OS00228,PARTITION WORK & CEILING WORK,KINGSMEN PROJECTS PTE LTD,JACKSON ANG,SUNGLASS HUT @ CHINA TOWN POINT #02-19/20,29.10.12,CHIAN SHEN LOON (PM00005),,29.10.12,,,,,,,,,,MD,,,,,12842,C,1,2,,,
780,12843 P,,KAREN   OS00236,,YEW LEE METAL WORKS PTE LTD ,EDMUND TAN ,SKATE LINE @ SPARIS RIS SPORTS & RECREATION CENTER #01-07,29.10.12,ANDREW LIM BEE ANN (PM00009) ,,29.10.12,,01.11.2013,01.11.2013,,,,,,,MD,,,,,12843,P,1,,,,
781,12844 J,,SHERYL  OS00228,PARTITION WORK & CEILING WORK W/ PAINTING,KINGSMEN PROJECTS PTE LTD,JAMES TAN ,ESPRIT @ JURONG POINT #01-34,05.11.12,LIM TECK SENG (PM00010) ,,05.11.12,,,,,,,,,,MD,,,,,12844,J,1,,,,
782,12845 O,,ANGIE   OS00196,SUPPLY 1200 x 600 CEILING BOARD,ISG ASIA (S) PTE LTD,CHAN KA FATT,MICROSOFT @ ONE MARINA  BOULEVARD - SUPPLY CEILING BOARD,,LEONG WOOT KEONG (PM00008),,02.11.2012,,02.11.2012,,,,,,,,PD,,COMPLETED,,,12845,O,1,,,,
783,12846 K,,ANGIE   OS00196,CEILING WORK (600x1200 GRID CEILING) & PARTITION WORK W/O PAINTING,KINGSMEN PROJECTS PTE LTD,JERRY TOH,A&A WORKS TO EXISTING THG WAREHOUSE A@ 3 KAKI BUKIT ROAD 2 #01-05A,31.10.12,LEONG WOOT KEONG (PM00008),,31.10.12,,16.11.2012,,,,,,,,PD,,COMPLETED,,,12846,K,1,,,,
784,12847 P,,SHERYL  OS00228,,TMS DESIGN (S) PTE LTD,THOM HO,H&B @ PLAZA SING #B2-11,05.11.12,LIM TECK SENG (PM00010) ,RITHOY,05.11.12,,,,,,,,,,MD,,,,,12847,P,1,,,,
785,12848 R,,ANGIE   OS00196,"CEILING WORK W/ TOUCH-UP & PAINTING, PAINTING WORKS TO PARTITION & CLEANING WORK",CRYSTAL CLEAR MANAGEMENT PTE LTD,BRYCE MADSEN,"LV @ RAFFLES HOTEL SHOPPING ARCADE #01-16, 328 NORTH BRIDGE ROAD (S) 188719 ",07.11.12,LEONG WOOT KEONG,,07.11.12,08.11.12,10.11.12,,,,,,,,PD,,COMPLETED,,,12848,R,1,1,,,
786,12849 P,,ANGIE   OS00196,CEILING WORK W/ ACCESS PANEL & PAINTING WORK,SHWAN TAY,SHWAN TAY,RESDIENTIAL HOUSE OF SHWAN TAY @ 302D PUNGOL PLACE #02-215 (S) 824302,TBA,LEONG WOOT KEONG,,,,02.12.2012,,,,,,,,PD,,COMPLETED,,,12849,P,1,,CODED BY SHR,2013.11.29.12.56,
787,12850 O,,ANGIE   OS00196,HOARDING WORK & CEILING WORK (PLASTER CEILING W/ ACCESS PANEL),SHIMIZU CORPORATION,ELLEN CHONG,SHAW CENTRE @ ORCHARD ROAD #05,05.11.12,LIEW CHEE WEI,,05.11.12,30.03.2013,30.03.2013,30.03.2013,,,,,,,PD,,PROJECT COMPLETED,,,12850,O,1,,,,
788,12851 S,,SHERYL  OS00228,PARTITION WORK & CEILING WORK W/ PAINTING,TMS DESIGN (S) PTE LTD,ANDY YEO,HANG TEN @ SEMBAWANG SHOPPING CENTRE #01-06/07,09.11.12,EUE YONG CHUN (PM00219),,09.11.12,,29.11.12,29.11.12,,,,,,,MD,,,,,12851,S,1,,,,
789,12852 V,,SHERYL  OS00228,PAINTING,TMS DESIGN (S) PTE LTD,ANDY YEO,SASA @ VIVO CITY #02-176/177,09.11.12,EUE YONG CHUN (PM00219),,09.11.12,,09.11.12,09.11.12,,,,,,,MD,,,,,12852,V,1,,,,
790,12853 T,,KAREN   OS00236,HOARDING WORK-,TMS DESIGN (S) PTE LTD,ANDY YEO,PRECIOUS THOTS @ TIONG BAHRU PLAZA #03-05/06,,EUE YONG CHUN (PM00219),,,,30.11.2012,,13.12.12,13.12.12,EUE YONG CHUN (PM00219),,,,MD,,PROJECT COMPLETED,,2013.03.19.19.36,12853,T,1,,,,
791,12854 M,,SHERYL  OS00228,HOARDING WORK,TMS DESIGN (S) PTE LTD,DEREK YOW,HOLLAND BARRETT @ MARINA SQUARE #02-213,30.11.12,EUE YONG CHUN (PM00219),,30.11.12,,03.12.12,03.12.12,,,,,,,MD,,,,,12854,M,1,,,,
792,12855 C,,SHERYL  OS00228,PARTITION WORK & CEILING WORK W/ PAINTING,TMS DESIGN (S) PTE LTD,ANDY YEO,CANCELLED same as ( 12906 C ) DAISO @ CITY SQUARE MALL #04-05/10-11,,EUE YONG CHUN (PM00219),,,,,,,,,,,,MD,,,,,12855,C,1,,CODED BY SHR,2013.11.13.15.51,
793,12856 C,I,ANGIE   OS00196,(A&A) PARTITION & CEILING INSTALLATION WITH PLASTERING AND GLASS WORK,SHIMIZU CORPORATION,JIMMY LEE,CREDIT SUISSE (A6) SITE OFFICE PARK@CHANGI BUSINESS PARK#00-00,04.03.2013,LEE KOCK HOONG  (PM00007),LEE KOCK HOONG  (PM00007),04.03.2013,09.03.2013,28.07.2013,28.07.2013,,,,,,,PD,,PROJECT COMPLETED,OFFICE,,12856,C,1,1,CODED BY SHR,2013.11.13.15.51,
794,12856 C,II,ANGIE   OS00196,(A&A) PARTITION & CEILING INSTALLATION WITH PLASTERING AND GLASS WORK,SHIMIZU CORPORATION,JIMMY LEE,CREDIT SUISSE (A6) SITE OFFICE PARK@CHANGI BUSINESS PARK#00-00,04.03.2013,LEE KOCK HOONG  (PM00007),LEE KOCK HOONG  (PM00007),04.03.2013,09.03.2013,28.07.2013,28.07.2013,,,,,,,PD,CODED BY OHN,PROJECT COMPLETED,OFFICE,2013.03.04.22.02,12856,C,1,1,CODED BY SHR,2013.11.13.15.51,
795,12856 C,III,ANGIE   OS00196,(A&A) PARTITION & CEILING INSTALLATION WITH PLASTERING AND GLASS WORK,SHIMIZU CORPORATION,JIMMY LEE,CREDIT SUISSE (A6) SITE OFFICE PARK@CHANGI BUSINESS PARK#00-00,04.03.2013,LEE KOCK HOONG  (PM00007),LEE KOCK HOONG  (PM00007),04.03.2013,09.03.2013,28.07.2013,28.07.2013,,,,,,,PD,CODED BY OHN,PROJECT COMPLETED,OFFICE,2013.03.04.22.03,12856,C,1,1,,,
796,12857 J,,SHERYL  OS00228,1) CARPET LAYING       2) VINYL LAYING,MAD JACK PTE LTD,ANGIE CHUA,MAD JACK PTE LTD @ 242 JALAN KAYU (S) 799466,07.11.12,LIM TECK SENG (PM00010) ,,07.11.12,,,,,,,,,,MD,,,,,12857,J,1,,,,
797,12858 C,,KAREN   OS00236,-,MIRAGE DESIGN PTE LTD,ERIC OW,SHOP @ CITY SQUARE MALL #B2,08.11.12,WILLIAM NG (PM00012),,08.11.12,,31.12.2012,,,,,,,,MD,,PROJECT COMPLETED,,2013.03.19.19.37,12858,C,1,,CODED BY SHR,2013.12.02.11.57,
798,12859 T,,SHERYL  OS00228,PARTITION WORK & CEILING WORK W/ PAINTING,TMS DESIGN (S) PTE LTD ,YAP WEE LIP ,ASHWORTH @ TAKASHIMAYA LEVEL 4-413-1,,EUE YONG CHUN (PM00219),,,,20.10.2012,20.10.2012,,,,,,,MD,,PROJECT COMPLETED,,,12859,T,1,,,,
799,12860 M,,,,RITZ PLANNER PTE LTD ,GUSTIN ,RITZ PLANNER PTR LTD @ 5 MOHAMMED SULTAN ROAD (S) 239014 ,09.11.12,LIM TECK SENG (PM00010) ,,09.11.12,11.11.12,,,,,,,,,MD,,,,,12860,M,1,,CODED BY SHR,2013.11.08.11.57,
800,12861 J,,KAREN   OS00236,PARTITION WORK & CEILING WORK-,KINGSMEN PROJECTS PTE LTD ,HAYDEN TAN ,ROBINSON @ JURONG EAST MALL # 1/2/3/4,14.01.2013,CHIAN SHEN LOON  (PM00005),,14.01.2013,14.05.13,11.10.2013,11.10.2013,,,,,,,MD,CODED BY OHN,PROJECT COMPLETED,,2013.07.23.18.13,12861,J,1,2,CODED BY SHR,2013.12.03.14.49,
801,12862 O,,ANGIE   OS00196,PARTITION WORKS & CEILING WORKS (PLASTER & GRID CEILING) W/ PAINTING,ISG ASIA (S) PTE LTD,SHERYLOR REYES,ANZ @ OCEAN FINANCE CENTRE # 18/19/20/21/22/23/24/25/30,17.11.2012,LIEW CHEE WEI ,,17.11.2012,31.01.2013,31.01.2013,31.01.2013,,,,,,,PD,,PROJECT COMPLETED,,,12862,O,1,,,,
802,12863 C,,KAREN   OS00236,1) PARTITION WORK W/O PAINTING                                      2) BULKHEAD W/ PLASTER  3) RAISED FLOORING 4) HOARDING SHIFTING     5) BOX-UP TO ROLLER SHUTTER                          6) WIRE MESH & STEEL SUPPORT,YEW LEE DECORATIONS  PTE LTD,ROY CHAN,BEST DENKI @ CITY SQUARE MALL #04-05/10,16.11.2012,LIM TECK SENG (PM00010) ,RITHOY,16.11.12,,,,,,,,,,MD,,,,,12863,C,1,,,,
803,12864 C,,ANGIE   OS00196,CEILING WORKS (PLASTER CEILING W/ ACCESS PANEL W/O PAINTING) & PARTITION WORKS W/O PAINTING,KINGSMEN PROJECTS PTE LTD,LOUIS,ALLWATCHES @ CHINA TOWN POINT #01-21,15.11.2012,LIM TECK SENG (PM00010) ,AH WEI,15.11.12,,,,,,,,,,PD,,,,,12864,C,1,,CODED BY SHR,2014.04.22.08.59,
804,12865 O,,KAREN   OS00236,1) BOX UP TO COLUMN          2) CURVE WALL PANEL TO RAILING               3) FABRICATE TIMBER MOULD FOR CIRCULAR COLUMN * INSTALLATION OF SQUARE COLUMN,  TAT SENG GLASS PTE LTD,DAVID ,"HOTEL PHOENIX / SPECIALIST'S CENTRE @ ORCHARD EMERALD # B1,B2,01,02,03,04,05",19.11.2012,LIM TECK SENG (PM00010) ,,19.11.2012,30.04.2014,28.03.2014,28.03.2014,,,,,,,MD,,PROJECT COMPLETED,,,12865,O,1,,CODED BY SHR,2014.04.28.12.15,
805,12866 M,,SHERYL  OS00228,CEILING WORK W/ PAINTING ,TMS DESIGN (S) PTE LTD ,DEREK YOW ,H & B @ MARINA SQUARE #02-213,22.11.2012,EUE YONG CHUN (PM00219),,22.11.2012,12.12.2012,12.12.2012,12.12.2012,,,,,,,MD,,PROJECT COMPLETED,,,12866,M,1,,,,
806,12867 W,,KAREN   OS00236,,YEW LEE DECORATIONS  PTE LTD,BEN TAN,VENUS @ WHITE SAND #B1-16/17,17.11.2012,LIM TECK SENG (PM00010) ,,17.11.12,,,,,,,,,,MD,,,,,12867,W,1,2,,,
807,12868 S,,KAREN   OS00236,PAINTING,INTERSPACE PTE LTD,KM CHONG,DATA RECOVERY CENTRE PTE LTD (SMBC) @ 77 SCIENCE PARK DRIVE CINTECH III #03-01 (S) 118255,25.10.2012,EUE YONG CHUN (PM00219),,25.10.12,,25.10.2012,25.10.2012,,,,,,,MD,,,,,12868,S,1,,,,
808,12869 O,,SHERYL  OS00228,CEILING WORKS-,SCA DESIGN PTE LTD,WAFI AFANDI,ASPEN INSURANCE UK LTD @ ONE RAFFLES PLACE #60-00,24.11.2012,CALVIN TAN HEE CHYE (PM00014),,24.11.2012,24.11.2012,24.11.2012,24.11.2012,,,,,,,MD,,PROJECT COMPLETED,,2013.03.14.19.08,12869,O,1,,CODED BY SHR,2013.11.08.11.58,
809,12870 C,,KAREN   OS00236,1) DEMOLITION       2) PARTITION WORKS     3) CEILING WORKS     4) FLOOR FINISH WORKS-,INTERSPACE PTE LTD,KM CHONG,MITSUBISHI CORPORATION @ CENTENNIAL TOWER #32-00,01.12.12,CHENG HEE KIANG  (PM00003),,01.12.12,11.03.2013,11.03.2013,11.03.2013,,,,,,,MD,,PROJECT COMPLETED,,2013.03.19.19.38,12870,C,1,2,,,
810,12871 C,,KAREN   OS00236,,ACME ASSOCIATES PTE LTD,LAWRENCE LIM,CANCELLED ( Same as 13116 C )1 NET SINGAPORE PTE LTD OFFICE @ 750 E CHAI CHEE RD. TECHNOPARK # 05-05,26.03.2013,LIM TEOW HIN  (PM00011),,26.03.2013,,,,,,,,,,MD,,,,,12871,C,1,,CODED BY SHR,2013.11.29.12.55,
811,12872 S,,ANGIE   OS00196,"PARTITION WORKS, CEILING WORKS (PLASTER & GRID CEILING) W/ ACCESS PANEL & FLOORING WORKS",SHIMIZU CORPORATION,ELLEN CHONG,SHAW CENTRE SITE OFFICE  @ 1 SCOOTS ROAD,29.11.2012,YAP CHIN HONG  (PM00016),,29.11.2012,30.03.2013,30.03.2013,30.03.2013,,,,,,,PD,,PROJECT COMPLETED,,,12872,S,1,,,,
812,12873 G,,ANGIE   OS00196,PARTITION WORK,POSITIVE ENGINEERING PTE LTD,SZE THO FOON WAH,CONVERSION TO DORMITORY @ 9 GUL STREET 1 (S) 629361 TUAS ,15.11.2012,YAP CHIN HONG  (PM00016),,,,28.12.2012,,,,,,,,PD,,,,,12873,G,1,2,,,
813,12874 S,,KAREN   OS00236,PARTITION WORK,YEW LEE DECORATIONS  PTE LTD,BEN TAN,MAHATTON PORTAGE @ WHEELOCK PLACE #02-12,23.11.2012,LIM TECK SENG  (PM00010),,23.11.12,30.11.12,,,,,,,,,MD,,,,,12874,S,1,,,,
814,12875 S,,SHERYL  OS00228,INSTALLATION OF ACCESS PANEL,KINGSMEN EXHIBITS PTE LTD,SERENA QUAH,EARTH SCIENCE @ SINGAPORE SCIENCE CENTRE ,22.11.2012,LIM TECK SENG  (PM00010),,22.11.12,22.11.12,,,,,,,,,MD,,,,,12875,S,1,,,,
815,12876 B,,KAREN   OS00236,1) PARTITION WORK W/ PAINTING                                     2) DOOR INSTALLATION,MIRAGE DESIGN PTE LTD,ERIC OW,THE SINGAPORE SCOUT ASSOCIATION (TSSA) @ 1 BISHAN ST 12 (S) 579808,19.11.2012,CHENG SI JIE (CC00022),,19.11.12,,21.11.12,21.11.12,,,,,,,MD,,,,,12876,B,1,,,,
816,12877 A,,ANGIE   OS00196,CEILING WORK W/ PAINTING ,ISG ASIA (S) PTE LTD,DANDY BERGONIO,ANSON HOUSE @ 72 ANSON ROAD (S) 079911,24.11.2012,LEONG WOOT KEONG  (PM00008),,24.11.12,,,,,,,,,,PD,, RECONMENCED 25.03.13 ,,,12877,A,1,1,CODED BY SHR,2013.12.04.12.06,
817,12878 M,,ANGIE   OS00196,MEP & REINSTATEMENT WORKS,CRYSTAL CLEAR MANAGEMENT PTE LTD,BRYCE MADSEN,SHOP @ MARINA BAY SANDS (MBS) #02_003,29.12.2012,LIEW CHEE WEI  (CL00027),,29.12.2012,29.01.2013,29.01.2013,29.01.2013,,,,,,,PD,,PROJECT COMPLETED,SHOP,,12878,M,1,2,,,
818,12879 S,,SHERYL  OS00228,1) PARTITION WORKS        2) CEILING WORK W/O PAINTING-,KINGSMEN PROJECTS PTE LTD,LIM HUI XIAN ,SME @ SINGAPORE POST CENTRE ,12.01.2013,LIM TECK SENG  (PM00010),,12.01.2013,12.01.2013,31.01.2013,31.01.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,,2013.10.11.18.37,12879,S,1,2,,,
819,12880 H,,SHERYL  OS00228,1) DEMOLITION OF PARTITION                                   2) CEILING WORKS (W/O PAINTING),KINGSMEN PROJECTS PTE LTD ,JOANNE LIM,LAND TRANSPORT AUTHORITY (LTA) @ 1 HAMPSHIRE,06.12.2012,LIM TECK SENG  (PM00010),,06.12.12,25.12.12,,,,,,,,,MD,,,,,12880,H,1,2,,,
820,12881 C,,SHERYL  OS00228,INSTALLATION OF WALL PANELLING ,KINGSMEN EXHIBITS PTE LTD,CYNTHIA FOO,GIC @ CAPITAL TOWER #38-00 ,30.12.2012,LIM TECK SENG  (PM00010),,30.12.12,01.12.13,,,,,,,,,MD,,,,,12881,C,1,2,,,
821,12882 W,,SHERYL  OS00228,HOARDING WORK,YEW LEE DECORATIONS  PTE LTD,BEN TAN,VENUS @ WHITE SAND #B1-11,27.11.2012,LIM TECK SENG (PM00010) ,,27.11.12,,,,,,,,,,MD,,,,,12882,W,1,,,,
822,12883 S,,SHERYL  OS00228,HOARDING WORK,TMS DESIGN (S) PTE LTD ,YAP WEE LIP ,MJPHOSIS @ 313 SOMERSET #B2-44,27.11.2012,EUE YONG CHUN  (PM00219),,27.11.12,,27.11.12,27.11.12,,,,,,,MD,,,,,12883,S,1,2,,,
823,12884 S,,SHERYL  OS00228,PAINTING,TMS DESIGN (S) PTE LTD ,YAP WEE LIP ,NEW LOOK @ 313 SOMERSET #B2-34/37,20.11.2012,EUE YONG CHUN  (PM00219),,20.11.12,,20.11.12,20.11.12,,,,,,,MD,,,,,12884,S,1,,,,
824,12885 S,,SHERYL  OS00228,PAINTING,TMS DESIGN (S) PTE LTD ,YAP WEE LIP ,NEW LOOK @ SUNTEC CITY #T2-01-176,21.11.2012,EUE YONG CHUN  (PM00219),,21.11.12,,21.11.13,21.11.12,,,,,,,MD,,,,,12885,S,1,,,,
825,12886 T,,SHERYL  OS00228,CEILING WORK W/ PAINTING ,KG COMMERCIAL PTE LTD,HASHIM BIN ALI,"FOOD & BEVERAGE (F&B) OFFICE @ THE BRITISH CLUB SINGAPORE 73,BUKIT TINGGI ROAD (S) 289761",28.11.2012,CHIAN SHEN LOON  (PM00005),SAMSUDEEN  (IA00145),28.11.12,,28.11.12,28.11.12,,,,,,,MD,,COMPLETE,,,12886,T,1,,,,
826,12887 B,,SHERYL  OS00228,PARTITION WORK & CEILING WORK W/ PAINTING,TMS DESIGN (S) PTE LTD ,THOM HO,GASSAN OFFICE @ BLK 3023 UBI ROAD 3 #06-18,30.11.2012,LIM TECK SENG  (PM00010),,30.11.12,,,,,,,,,,MD,,,,,12887,B,1,2,,,
827,12888 S,,SHERYL  OS00228,PAINTING,TMS DESIGN (S) PTE LTD,THOM HO,OPTIC MUNICH @ SCOTT SQUARE #03-03,24.11.2012,EUE YONG CHUN  (PM00219),,24.11.12,27.11.12,27.11.12,27.11.12,,,,,,,MD,,,,,12888,S,1,,,,
828,12889 I,,SHERYL  OS00228,CEILING WORK W/ PAINTING ,TMS DESIGN (S) PTE LTD,YAP WEE LIP ,"PHILIP STEIN @ ION,ORCHARD SINGAPORE #03-26",15.11.2012,EUE YONG CHUN  (PM00219),,15.11.12,,28.11.12,28.11.12,,,,,,,MD,,,,,12889,I,1,,,,
